Image Path,Label
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23000100.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23112042.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23145142.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23177973.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23193967.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23201219.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23201370.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23202201.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23217794.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23273576.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23301373.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23331282.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23366691.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23417454.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23420854.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23444374.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2347355.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23479945.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23535021.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23549281.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23588793.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23633428.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23655687.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23722891.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23773758.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23778092.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23794093.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23808699.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_238687.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2387600.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23909802.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23930604.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2393566.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_23969565.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24056202.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24064508.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24121371.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24139184.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24322151.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24360152.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24448450.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24493237.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24556560.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24579997.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24593571.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2461384.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2463049.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24659919.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24676265.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24694222.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24746918.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24747073.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24767066.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24774726.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24789191.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24799869.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_24956934.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25006982.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25095261.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25129102.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25133529.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25165140.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25193211.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2520685.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25209175.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25255433.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25328724.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25383916.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2540640.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25459186.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25466686.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25478725.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25535042.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25598547.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25605085.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25672994.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25729700.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25740893.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25742658.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25788165.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25813128.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25830401.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25840751.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25850047.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25866906.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25878041.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25885433.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25900926.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25944289.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2594780.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_25973302.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26017839.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26022646.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26070691.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26087099.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26098669.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26105948.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26120442.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26122330.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26142593.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26157103.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26164541.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26171331.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26181882.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26245422.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26247793.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26256372.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26305347.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26375473.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26427090.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2644279.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2646123.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2647455.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26478156.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26509995.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26522394.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26538867.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26539846.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2659089.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26591353.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26616172.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26637034.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26644074.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26684945.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26704059.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26706134.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26753189.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26798478.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26809062.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26830262.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26880715.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26919477.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26927331.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_26965882.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27007291.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2704078.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27057389.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27057543.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27065228.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27071387.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27075281.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27145933.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27173100.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27184944.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27196047.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27230576.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27232342.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27290956.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27404348.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27425878.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27468050.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2748191.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27504677.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27545418.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27570785.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27585251.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27604691.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27631906.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27651196.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27672614.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27685820.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27734079.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27766183.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27791011.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2780084.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27826009.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27886892.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_27920181.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28075793.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28083360.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2808460.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28149875.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28197437.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28216303.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28274484.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2827611.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28282798.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28292811.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2829796.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2830006.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28302728.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28376045.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28384404.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28435178.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28461604.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28494223.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28554602.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28577341.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28627177.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28640249.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28827100.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28871534.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28948272.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28955181.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_28979031.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2898900.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29009403.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29053915.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29056438.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29088753.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29097606.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29166236.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29259583.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29281179.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2928428.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2929493.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29402843.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29432468.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29463370.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29485380.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29509743.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29514362.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29519726.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29567186.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29584262.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29606355.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29618593.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29627165.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2968008.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29717924.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29725093.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29760994.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29781564.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29784495.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2978751.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29811244.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29835770.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29880139.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2989544.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29907631.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29912845.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_2995783.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29979046.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_29998675.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30002262.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30045015.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30077863.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30090222.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30122735.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30137099.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30192163.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30210883.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30213599.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30234082.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30260594.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30277767.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30285694.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30347331.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30382936.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_3040977.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30410090.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30414474.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30455174.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30472407.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30525759.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30531631.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30555987.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30575832.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30588621.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_3059363.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_3060950.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30638689.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30681408.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30689712.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30713648.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30721552.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30743165.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30750652.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_3075383.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30791149.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30800277.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30800492.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30813887.jpg,surprise
C:\Users\singh\OneDrive\Documents\Projects\Emotional detection\train\surprise\Training_30942393.jpg,surprise
